,연도,일시,측정소,PM2.5,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
259,4,01-26 19:00,논산,0.004,0.334913112164297,0.788611111111111,0.0485933503836317,0.0,0.623
260,4,01-26 20:00,논산,0.012,0.3191153238546603,0.7072222222222222,0.0255754475703324,0.0,0.6859999999999999
261,4,01-26 21:00,논산,0.016,0.3143759873617693,0.5463888888888889,0.0306905370843989,0.0,0.685
262,4,01-26 22:00,논산,0.012,0.2796208530805687,0.4472222222222222,0.0127877237851662,0.0,0.775
263,4,01-26 23:00,논산,0.02,0.2685624012638231,0.0936111111111111,0.0281329923273657,0.0,0.8170000000000001
264,4,01-27 00:00,논산,0.004,0.2575039494470774,0.0,0.0076726342710997,0.0,0.851
265,4,01-27 01:00,논산,0.02,0.2417061611374407,0.0,0.0051150895140664,0.0,0.87
266,4,01-27 02:00,논산,0.072,0.2385466034755134,0.1894444444444444,0.0255754475703324,0.0,0.869
267,4,01-27 03:00,논산,0.076,0.2385466034755134,0.2177777777777778,0.0204603580562659,0.0,0.871
268,4,01-27 04:00,논산,0.084,0.2322274881516587,0.0911111111111111,0.0127877237851662,0.0,0.869
269,4,01-27 05:00,논산,0.052,0.2306477093206951,0.0952777777777777,0.0179028132992327,0.0,0.8720000000000001
270,4,01-27 06:00,논산,0.052,0.2401263823064771,0.1,0.0204603580562659,0.0,0.865
271,4,01-27 07:00,논산,0.052,0.292259083728278,0.8533333333333334,0.0153452685421994,0.0,0.797
272,4,01-27 08:00,논산,0.124,0.3317535545023697,0.0944444444444444,0.0255754475703324,0.0,0.689
273,4,01-27 09:00,논산,0.172,0.353870458135861,0.9663888888888889,0.0153452685421994,0.0,0.5790000000000001
274,4,01-27 10:00,논산,0.144,0.3759873617693523,0.786388888888889,0.0383631713554987,0.0,0.418
275,4,01-27 11:00,논산,0.116,0.406003159557662,0.946388888888889,0.0434782608695652,0.0,0.292
276,4,01-27 12:00,논산,0.048,0.4202211690363349,0.0230555555555555,0.0434782608695652,0.0,0.245
277,4,01-27 13:00,논산,0.02,0.4218009478672986,0.8558333333333334,0.0383631713554987,0.0,0.249
278,4,01-27 14:00,논산,0.008,0.4170616113744076,0.7944444444444445,0.0792838874680307,0.0,0.265
279,4,01-27 15:00,논산,0.048,0.4154818325434439,0.8466666666666667,0.0434782608695652,0.0,0.274
280,4,01-27 16:00,논산,0.036,0.3933649289099526,0.9225,0.0664961636828644,0.0,0.32
281,4,01-27 17:00,논산,0.044,0.3791469194312796,0.8600000000000001,0.0409207161125319,0.0,0.375
282,4,01-27 18:00,논산,0.06,0.3759873617693523,0.8805555555555555,0.0537084398976982,0.0,0.384
283,4,01-27 19:00,논산,0.036,0.372827804107425,0.8486111111111111,0.0639386189258312,0.0,0.404
284,4,01-27 20:00,논산,0.048,0.368088467614534,0.9811111111111112,0.0255754475703324,0.0,0.4059999999999999
285,4,01-27 21:00,논산,0.048,0.34913112164297,0.8825,0.0230179028132992,0.0,0.473
286,4,01-27 22:00,논산,0.048,0.334913112164297,0.2011111111111111,0.0230179028132992,0.0,0.539
287,4,01-27 23:00,논산,0.028,0.3080568720379147,0.9316666666666666,0.0127877237851662,0.0,0.638
288,4,01-31 00:00,논산,0.224,0.296998420221169,0.14,0.0204603580562659,0.0,0.763
289,4,01-31 01:00,논산,0.208,0.292259083728278,0.2175,0.0230179028132992,0.0,0.785
290,4,01-31 02:00,논산,0.172,0.2812006319115324,0.2305555555555555,0.0127877237851662,0.0,0.831
291,4,01-31 03:00,논산,0.152,0.2764612954186414,0.1544444444444444,0.0127877237851662,0.0,0.831
292,4,01-31 04:00,논산,0.12,0.2654028436018957,0.0,0.0,0.0,0.864
293,4,01-31 05:00,논산,0.128,0.2669826224328594,0.2097222222222222,0.0332480818414322,0.0,0.8470000000000001
294,4,01-31 06:00,논산,0.14,0.2748815165876777,0.0,0.0051150895140664,0.0,0.834
295,4,01-31 07:00,논산,0.184,0.3270142180094787,0.0,0.0025575447570332,0.0,0.75
296,4,01-31 08:00,논산,0.264,0.3870458135860979,0.0311111111111111,0.0179028132992327,0.0,0.622
297,4,01-31 09:00,논산,0.264,0.4486571879936809,0.2752777777777778,0.0179028132992327,0.0,0.4519999999999999
298,4,01-31 10:00,논산,0.168,0.4691943127962086,0.7175,0.0306905370843989,0.0,0.425
299,4,01-31 11:00,논산,0.144,0.5039494470774092,0.3719444444444444,0.0255754475703324,0.0,0.302
300,4,01-31 12:00,논산,0.152,0.5355450236966826,0.1613888888888889,0.0358056265984654,0.0,0.2199999999999999
301,4,01-31 13:00,논산,0.108,0.5402843601895735,0.8916666666666667,0.0741687979539642,0.0,0.1949999999999999
302,4,01-31 14:00,논산,0.14,0.5513428120063192,0.9444444444444444,0.0281329923273657,0.0,0.204
303,4,01-31 15:00,논산,0.136,0.5402843601895735,0.065,0.0562659846547314,0.0,0.208
304,4,01-31 16:00,논산,0.12,0.4976303317535545,0.0036111111111111,0.0434782608695652,0.0,0.261
305,4,01-31 17:00,논산,0.1,0.4439178515007899,0.9322222222222224,0.0230179028132992,0.0,0.36
306,4,01-31 18:00,논산,0.208,0.4391785150078989,0.9905555555555556,0.0434782608695652,0.0,0.399
307,4,01-31 19:00,논산,0.216,0.4091627172195893,0.0641666666666666,0.0358056265984654,0.0,0.483
308,4,01-31 20:00,논산,0.192,0.382306477093207,0.2691666666666666,0.0127877237851662,0.0,0.5740000000000001
309,4,01-31 21:00,논산,0.2,0.363349131121643,0.4452777777777778,0.0153452685421994,0.0,0.643
310,4,01-31 22:00,논산,0.18,0.3459715639810427,0.2527777777777777,0.0153452685421994,0.0,0.709
311,4,01-31 23:00,논산,0.192,0.3459715639810427,0.2905555555555555,0.0306905370843989,0.0,0.7270000000000001
312,4,02-01 00:00,논산,0.248,0.3380726698262243,0.0,0.0102301790281329,0.0,0.7320000000000001
313,4,02-01 01:00,논산,0.252,0.339652448657188,0.0927777777777777,0.0358056265984654,0.0,0.723
314,4,02-01 02:00,논산,0.224,0.3412322274881517,0.2316666666666667,0.0332480818414322,0.0,0.735
315,4,02-01 03:00,논산,0.212,0.3285939968404424,0.1563888888888888,0.0127877237851662,0.0,0.7789999999999999
316,4,02-01 04:00,논산,0.228,0.3270142180094787,0.0947222222222222,0.0153452685421994,0.0,0.7889999999999999
317,4,02-01 05:00,논산,0.204,0.3175355450236967,0.0933333333333333,0.0153452685421994,0.0,0.8009999999999999
318,4,02-01 06:00,논산,0.188,0.3238546603475514,0.1755555555555555,0.0204603580562659,0.0,0.792
319,4,02-01 07:00,논산,0.236,0.3649289099526067,0.0,0.0025575447570332,0.0,0.713
320,4,02-01 08:00,논산,0.328,0.4407582938388626,0.1108333333333333,0.0230179028132992,0.0,0.593
321,4,02-01 09:00,논산,0.316,0.4992101105845182,0.0672222222222222,0.0358056265984654,0.0,0.489
322,4,02-01 10:00,논산,0.224,0.5339652448657188,0.8402777777777778,0.0358056265984654,0.0,0.3909999999999999
323,4,02-01 11:00,논산,0.244,0.5545023696682465,0.0358333333333333,0.0485933503836317,0.0,0.238
324,4,02-01 12:00,논산,0.16,0.5545023696682465,0.81,0.0537084398976982,0.0,0.1949999999999999
325,4,02-01 13:00,논산,0.12,0.5592417061611374,0.8041666666666667,0.0588235294117647,0.0,0.178
326,4,02-01 14:00,논산,0.084,0.5703001579778831,0.8516666666666668,0.0537084398976982,0.0,0.1899999999999999
327,4,02-01 15:00,논산,0.108,0.5718799368088469,0.0077777777777777,0.0332480818414322,0.0,0.1619999999999999
328,4,02-01 16:00,논산,0.12,0.510268562401264,0.0241666666666666,0.0204603580562659,0.0,0.251
329,4,02-01 17:00,논산,0.128,0.4691943127962086,0.8708333333333333,0.0511508951406649,0.0,0.299
330,4,02-01 18:00,논산,0.184,0.4360189573459716,0.0,0.0051150895140664,0.0,0.395
331,4,02-01 19:00,논산,0.232,0.401263823064771,0.3852777777777778,0.0153452685421994,0.0,0.492
332,4,02-01 20:00,논산,0.268,0.3759873617693523,0.345,0.0127877237851662,0.0,0.567
333,4,02-01 21:00,논산,0.256,0.358609794628752,0.0,0.0051150895140664,0.0,0.64
334,4,02-01 22:00,논산,0.236,0.3380726698262243,0.0,0.0102301790281329,0.0,0.721
335,4,02-01 23:00,논산,0.2,0.3428120063191153,0.0,0.0025575447570332,0.0,0.7120000000000001
336,4,02-05 00:00,논산,0.008,0.2638230647709321,0.0644444444444444,0.0127877237851662,0.0,0.782
337,4,02-05 01:00,논산,0.048,0.2496050552922591,0.1427777777777777,0.0179028132992327,0.0,0.812
338,4,02-05 02:00,논산,0.064,0.2401263823064771,0.14,0.0153452685421994,0.0,0.816
339,4,02-05 03:00,논산,0.072,0.2353870458135861,0.1875,0.0153452685421994,0.0,0.8400000000000001
340,4,02-05 04:00,논산,0.06,0.2417061611374407,0.1130555555555555,0.0153452685421994,0.0,0.856
341,4,02-05 05:00,논산,0.076,0.2480252764612954,0.0,0.0076726342710997,0.0,0.864
342,4,02-05 06:00,논산,0.024,0.2464454976303317,0.0,0.0025575447570332,0.0,0.868
343,4,02-05 07:00,논산,0.096,0.2875197472353871,0.0,0.0051150895140664,0.0,0.776
344,4,02-05 08:00,논산,0.164,0.3127962085308057,0.8411111111111111,0.0639386189258312,0.0,0.726
345,4,02-05 09:00,논산,0.176,0.3191153238546603,0.8911111111111112,0.1074168797953964,0.0,0.691
346,4,02-05 10:00,논산,0.132,0.3333333333333333,0.7883333333333334,0.1278772378516624,0.0,0.4659999999999999
347,4,02-05 11:00,논산,0.14,0.353870458135861,0.8025,0.1534526854219949,0.0,0.3969999999999999
348,4,02-05 12:00,논산,0.112,0.344391785150079,0.798888888888889,0.1483375959079284,0.0,0.411
349,4,02-05 13:00,논산,0.08,0.3570300157977883,0.7941666666666667,0.1381074168797954,0.0,0.3919999999999999
350,4,02-05 14:00,논산,0.072,0.3428120063191153,0.7944444444444445,0.1355498721227621,0.0,0.372
351,4,02-05 15:00,논산,0.036,0.325434439178515,0.8413888888888889,0.1508951406649616,0.0,0.413
352,4,02-05 16:00,논산,0.036,0.3096366508688783,0.8341666666666667,0.0946291560102301,0.0,0.459
353,4,02-05 17:00,논산,0.032,0.2954186413902054,0.8325,0.0792838874680307,0.0,0.5409999999999999
354,4,02-05 18:00,논산,0.004,0.282780410742496,0.7494444444444445,0.0511508951406649,0.0,0.593
355,4,02-05 19:00,논산,0.008,0.2843601895734597,0.8344444444444444,0.0434782608695652,0.0,0.596
356,4,02-05 20:00,논산,0.024,0.2859399684044234,0.8644444444444445,0.0818414322250639,0.0,0.64
357,4,02-05 21:00,논산,0.012,0.282780410742496,0.8216666666666668,0.0869565217391304,0.0,0.602
358,4,02-05 22:00,논산,0.016,0.2701421800947867,0.8533333333333334,0.0485933503836317,0.0,0.545
359,4,02-05 23:00,논산,0.016,0.2638230647709321,0.8758333333333334,0.0613810741687979,0.0,0.549
360,4,02-06 00:00,논산,0.044,0.2417061611374407,0.9469444444444444,0.0255754475703324,0.0,0.6289999999999999
361,4,02-06 01:00,논산,0.044,0.2369668246445497,0.7288888888888888,0.0281329923273657,0.0,0.6609999999999999
362,4,02-06 02:00,논산,0.032,0.2464454976303317,0.6613888888888889,0.0460358056265984,0.0,0.638
363,4,02-06 03:00,논산,0.036,0.2227488151658767,0.0,0.0102301790281329,0.0,0.733
364,4,02-06 04:00,논산,0.032,0.1990521327014218,0.1455555555555555,0.0281329923273657,0.0,0.802
365,4,02-06 05:00,논산,0.044,0.1927330173775671,0.0,0.0,0.0,0.834
366,4,02-06 06:00,논산,0.052,0.2101105845181674,0.1816666666666667,0.0434782608695652,0.0,0.785
367,4,02-06 07:00,논산,0.08,0.2764612954186414,0.34,0.0179028132992327,0.0,0.601
368,4,02-06 08:00,논산,0.168,0.2938388625592417,0.0030555555555555,0.0460358056265984,0.0,0.518
369,4,02-06 09:00,논산,0.168,0.3127962085308057,0.8441666666666666,0.0716112531969309,0.0,0.414
370,4,02-06 10:00,논산,0.16,0.3507109004739336,0.9547222222222222,0.0767263427109974,0.0,0.329
371,4,02-06 11:00,논산,0.088,0.3617693522906793,0.8855555555555557,0.0997442455242966,0.0,0.281
372,4,02-06 12:00,논산,0.064,0.3712480252764613,0.9280555555555556,0.0818414322250639,0.0,0.242
373,4,02-06 13:00,논산,0.056,0.3759873617693523,0.8397222222222223,0.1023017902813299,0.0,0.247
374,4,02-06 14:00,논산,0.06,0.3838862559241706,0.8877777777777779,0.0460358056265984,0.0,0.226
375,4,02-06 15:00,논산,0.048,0.372827804107425,0.7736111111111111,0.0613810741687979,0.0,0.249
376,4,02-06 16:00,논산,0.068,0.3554502369668246,0.9008333333333334,0.0434782608695652,0.0,0.282
377,4,02-06 17:00,논산,0.056,0.3191153238546603,0.8772222222222222,0.0358056265984654,0.0,0.394
378,4,02-06 18:00,논산,0.04,0.3001579778830964,0.8963888888888889,0.0306905370843989,0.0,0.444
379,4,02-06 19:00,논산,0.024,0.2859399684044234,0.8844444444444444,0.0179028132992327,0.0,0.55
380,4,02-06 20:00,논산,0.048,0.2764612954186414,0.8441666666666666,0.0485933503836317,0.0,0.554
381,4,02-06 21:00,논산,0.052,0.2575039494470774,0.0,0.0051150895140664,0.0,0.625
382,4,02-06 22:00,논산,0.072,0.2353870458135861,0.2647222222222222,0.0153452685421994,0.0,0.667
383,4,02-06 23:00,논산,0.052,0.2353870458135861,0.1708333333333333,0.0255754475703324,0.0,0.678
384,4,02-10 00:00,논산,0.072,0.2511848341232228,0.0,0.0076726342710997,0.0,0.777
385,4,02-10 01:00,논산,0.08,0.2417061611374407,0.1394444444444444,0.0306905370843989,0.0,0.7989999999999999
386,4,02-10 02:00,논산,0.06,0.2338072669826224,0.1211111111111111,0.0153452685421994,0.0,0.81
387,4,02-10 03:00,논산,0.068,0.2338072669826224,0.0,0.0076726342710997,0.0,0.814
388,4,02-10 04:00,논산,0.04,0.2227488151658767,0.0813888888888889,0.0179028132992327,0.0,0.831
389,4,02-10 05:00,논산,0.048,0.2211690363349131,0.0,0.0,0.0,0.854
390,4,02-10 06:00,논산,0.08,0.2401263823064771,0.0,0.0102301790281329,0.0,0.828
391,4,02-10 07:00,논산,0.1,0.296998420221169,0.0,0.0051150895140664,0.0,0.719
392,4,02-10 08:00,논산,0.208,0.3522906793048973,0.0716666666666666,0.0153452685421994,0.0,0.648
393,4,02-10 09:00,논산,0.22,0.3917851500789889,0.5880555555555556,0.0332480818414322,0.0,0.514
394,4,02-10 10:00,논산,0.108,0.4391785150078989,0.6366666666666667,0.0971867007672634,0.0,0.389
395,4,02-10 11:00,논산,0.088,0.4612954186413902,0.6838888888888889,0.1560102301790281,0.0,0.3759999999999999
396,4,02-10 12:00,논산,0.06,0.4644549763033175,0.7338888888888889,0.1406649616368286,0.0,0.349
397,4,02-10 13:00,논산,0.064,0.4597156398104265,0.7386111111111111,0.1585677749360614,0.0,0.3209999999999999
398,4,02-10 14:00,논산,0.084,0.4518167456556082,0.7858333333333333,0.1534526854219949,0.0,0.317
399,4,02-10 15:00,논산,0.076,0.4486571879936809,0.6994444444444445,0.1560102301790281,0.0,0.375
400,4,02-10 16:00,논산,0.08,0.4312796208530806,0.7191666666666666,0.1457800511508951,0.0,0.464
401,4,02-10 17:00,논산,0.052,0.3949447077409163,0.815,0.1074168797953964,0.0,0.525
402,4,02-10 18:00,논산,0.024,0.3744075829383886,0.81,0.0843989769820971,0.0,0.537
403,4,02-10 19:00,논산,0.016,0.3570300157977883,0.805,0.0767263427109974,0.0,0.555
404,4,02-10 20:00,논산,0.008,0.320695102685624,0.9063888888888888,0.0230179028132992,0.0,0.668
405,4,02-10 21:00,논산,0.04,0.315955766192733,0.7758333333333334,0.0127877237851662,0.0,0.673
406,4,02-10 22:00,논산,0.04,0.3001579778830964,0.7438888888888889,0.0204603580562659,0.0,0.7270000000000001
407,4,02-10 23:00,논산,0.024,0.2875197472353871,0.0,0.0051150895140664,0.0,0.7570000000000001
408,4,02-11 00:00,논산,0.02,0.3222748815165877,0.7680555555555556,0.0613810741687979,0.0,0.619
409,4,02-11 01:00,논산,0.008,0.282780410742496,0.9144444444444444,0.0383631713554987,0.0,0.719
410,4,02-11 02:00,논산,0.04,0.278041074249605,0.0,0.0051150895140664,0.0,0.766
411,4,02-11 03:00,논산,0.04,0.2527646129541864,0.0,0.0025575447570332,0.0,0.8370000000000001
412,4,02-11 04:00,논산,0.044,0.2369668246445497,0.0,0.0025575447570332,0.0,0.846
413,4,02-11 05:00,논산,0.048,0.2274881516587678,0.1988888888888889,0.0179028132992327,0.0,0.836
414,4,02-11 06:00,논산,0.044,0.244865718799368,0.0,0.0102301790281329,0.0,0.8370000000000001
415,4,02-11 07:00,논산,0.128,0.325434439178515,0.0,0.0076726342710997,0.0,0.6
416,4,02-11 08:00,논산,0.136,0.353870458135861,0.1783333333333333,0.0409207161125319,0.0,0.318
417,4,02-11 09:00,논산,0.104,0.3712480252764613,0.2411111111111111,0.0332480818414322,0.0,0.283
418,4,02-11 10:00,논산,0.04,0.3917851500789889,0.8616666666666667,0.0562659846547314,0.0,0.305
419,4,02-11 11:00,논산,0.072,0.4107424960505529,0.6911111111111111,0.0588235294117647,0.0,0.2779999999999999
420,4,02-11 12:00,논산,0.052,0.4091627172195893,0.8480555555555557,0.1048593350383631,0.0,0.297
421,4,02-11 13:00,논산,0.06,0.4265402843601896,0.7272222222222223,0.1406649616368286,0.0,0.287
422,4,02-11 14:00,논산,0.064,0.4154818325434439,0.7944444444444445,0.0971867007672634,0.0,0.32
423,4,02-11 15:00,논산,0.056,0.4091627172195893,0.7686111111111111,0.0997442455242966,0.0,0.375
424,4,02-11 16:00,논산,0.064,0.377567140600316,0.8,0.0895140664961636,0.0,0.475
425,4,02-11 17:00,논산,0.08,0.3522906793048973,0.7925000000000001,0.0792838874680307,0.0,0.577
426,4,02-11 18:00,논산,0.08,0.3522906793048973,0.7880555555555555,0.0818414322250639,0.0,0.668
427,4,02-11 19:00,논산,0.08,0.3428120063191153,0.8066666666666666,0.0664961636828644,0.0,0.618
428,4,02-11 20:00,논산,0.08,0.325434439178515,0.8152777777777778,0.0741687979539642,0.0,0.61
429,4,02-11 21:00,논산,0.076,0.315955766192733,0.7833333333333333,0.0537084398976982,0.0,0.635
430,4,02-11 22:00,논산,0.052,0.3143759873617693,0.8630555555555556,0.1048593350383631,0.0,0.543
431,4,02-11 23:00,논산,0.06,0.296998420221169,0.9091666666666668,0.0562659846547314,0.0,0.517
432,4,02-15 00:00,논산,0.224,0.3902053712480253,0.9602777777777778,0.0230179028132992,0.0,0.876
433,4,02-15 01:00,논산,0.224,0.3949447077409163,0.8175000000000001,0.0127877237851662,0.0,0.8839999999999999
434,4,02-15 02:00,논산,0.216,0.401263823064771,0.0,0.0076726342710997,0.0,0.864
435,4,02-15 03:00,논산,0.168,0.39652448657188,0.0,0.0102301790281329,0.0,0.8839999999999999
436,4,02-15 04:00,논산,0.18,0.3791469194312796,0.0,0.0,0.0,0.898
437,4,02-15 05:00,논산,0.156,0.3838862559241706,0.2969444444444444,0.0153452685421994,0.0,0.892
438,4,02-15 06:00,논산,0.156,0.3886255924170616,0.9572222222222224,0.0127877237851662,0.0,0.8620000000000001
439,4,02-15 07:00,논산,0.156,0.4612954186413902,0.6275000000000001,0.0409207161125319,0.0,0.693
440,4,02-15 08:00,논산,0.164,0.4770932069510269,0.678888888888889,0.0613810741687979,0.0,0.6339999999999999
441,4,02-15 09:00,논산,0.136,0.5197472353870458,0.668888888888889,0.1023017902813299,0.0,0.519
442,4,02-15 10:00,논산,0.088,0.5466034755134281,0.6330555555555556,0.1099744245524296,0.0,0.4659999999999999
443,4,02-15 11:00,논산,0.048,0.5576619273301738,0.6608333333333334,0.1918158567774936,0.0,0.398
444,4,02-15 12:00,논산,0.036,0.5576619273301738,0.6627777777777778,0.1867007672634271,0.0,0.366
445,4,02-15 13:00,논산,0.076,0.5497630331753556,0.6638888888888889,0.1918158567774936,0.0,0.431
446,4,02-15 14:00,논산,0.08,0.5308056872037915,0.6702777777777779,0.1969309462915601,0.0,0.548
447,4,02-15 15:00,논산,0.084,0.5244865718799369,0.6786111111111112,0.1867007672634271,0.0,0.6
448,4,02-15 16:00,논산,0.08,0.5150078988941549,0.6608333333333334,0.217391304347826,0.0,0.605
449,4,02-15 17:00,논산,0.064,0.5118483412322276,0.6347222222222223,0.1534526854219949,0.0,0.628
450,4,02-15 18:00,논산,0.072,0.5086887835703002,0.62,0.1125319693094629,0.0,0.633
451,4,02-15 19:00,논산,0.068,0.4944707740916272,0.6616666666666666,0.2046035805626598,0.0056818181818181,0.8150000000000001
452,4,02-15 20:00,논산,0.116,0.4628751974723539,0.7747222222222222,0.1662404092071611,0.0,0.729
453,4,02-15 21:00,논산,0.228,0.4170616113744076,0.7866666666666666,0.1202046035805626,0.0056818181818181,0.628
454,4,02-15 22:00,논산,0.156,0.406003159557662,0.6408333333333334,0.0434782608695652,0.0,0.616
455,4,02-15 23:00,논산,0.116,0.4044233807266983,0.6505555555555556,0.0588235294117647,0.0,0.612
456,4,02-16 00:00,논산,0.12,0.3933649289099526,0.6277777777777778,0.0639386189258312,0.0,0.675
457,4,02-16 01:00,논산,0.108,0.372827804107425,0.6141666666666666,0.0230179028132992,0.0,0.719
458,4,02-16 02:00,논산,0.088,0.372827804107425,0.6105555555555556,0.0434782608695652,0.0,0.728
459,4,02-16 03:00,논산,0.068,0.3175355450236967,0.1169444444444444,0.0255754475703324,0.0,0.87
460,4,02-16 04:00,논산,0.08,0.3033175355450237,0.1547222222222222,0.0230179028132992,0.0,0.902
461,4,02-16 05:00,논산,0.084,0.2954186413902054,0.1813888888888888,0.0281329923273657,0.0,0.901
462,4,02-16 06:00,논산,0.124,0.3127962085308057,0.1152777777777777,0.0255754475703324,0.0,0.8839999999999999
